id,name,name_length,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
374800,Lobster a la Newburg in chafing dish,36,21,21,1913,1920,1,2.5
374835,"Consomme, vermicelli",20,9,11,1914,1920,0.1,0.25
374890,"Chocolate, cup",14,43,43,1914,1920,0,0.3
374891,"Cocoa, cup",10,43,43,1914,1920,0.1,0.15
374895,Horlick's malted milk,21,88,92,1913,1920,0.05,10
374914,Heart of lettuce salad,22,43,43,1912,1920,0.3,0.6
374916,Watercress salad,16,190,193,1899,1933,0,0.6
374917,Waldorf salad,13,141,143,1912,1928,0,0.9
374921,Beet salad,10,28,29,1906,1920,0.1,0.25
374940,Blue Point oysters,18,77,98,1914,1920,0.2,0.4
374942,Buttered Beets,14,38,38,1900,1959,0,20
374943,Little neck clams,17,13,13,1901,1919,0.2,0.35
374946,Fried Calfs Liver and Bacon,27,2,2,1900,1916,0.4,0.4
374950,French Rolls,12,11,11,1896,1919,0.1,0.1
374952,Corn Bread,10,28,28,1859,1919,0.05,0.15
374953,Strained Honey,14,18,19,1900,1949,0.05,0.25
374954,Chow Chow,9,209,215,1894,2928,0,25
374955,Potatoes Hollandaise,20,12,12,1900,1918,0.15,0.15
374956,Boiled Potatoes,15,324,348,1854,1969,0,25
374957,Cold Veal,9,6,6,1900,1921,0.4,0.4
374958,Cold Sardines,13,7,7,1894,1919,0.3,0.5
374959,Cold Tongue,11,59,61,1897,1920,0,0.8
374960,Plum Pie,8,6,6,1892,1949,0.05,0.25
374963,"Roast Beef, Potato Salad",24,15,15,1913,1955,0.35,1
374965,Oysters a la poulette,21,20,20,1912,1920,0.5,0.75
375005,Boiled Potato,13,14,14,1898,1959,0.1,0.35
375006,Hashed Browned Potatoes,23,138,140,1901,1979,0,0.85
375011,French Fried Potatoes,21,290,313,1894,1989,0,5
375012,Mashed Potatoes,15,272,288,1854,2008,0,2.25
375013,Potato sautees,14,3,3,1914,1920,0.15,0.2
375014,Queen Olives,12,309,314,1892,2928,0.05,10
375015,Boston Baked Beans,18,26,26,1899,1958,0,0.25
375016,Hashed Browned,14,17,17,1900,2928,0.1,0.35
375017,Au Gratin,9,27,33,1900,2928,0,0.5
375018,Buttered Toast,14,106,120,1900,1981,0,15
375019,Preserved Figs,14,49,50,1900,1959,0.15,0.4
375066,Mashed or Boiled Potatoes,25,8,8,1900,1919,0.05,0.15
375069,New Potatoes,12,18,20,1866,1964,0.15,0.25
375072,Stuffed Green Peppers,21,59,60,1893,1918,0.1,0.6
375073,"Tomato, French Dressing",23,2,2,1900,1917,0.15,0.15
375076,Preserved Fruit,15,10,10,1900,1918,0.3,0.3
375089,Rissolees potatoes,18,3,3,1914,1920,0.25,0.25
375091,Lyonnaise potatoes,18,68,72,1881,1941,0.1,0.35
375106,"Consomme, printaniere",21,6,8,1914,1920,0.25,0.4
375112,COLD RICE PUDDING,17,2,2,1901,1921,0,0
375116,LEMON SHERBET,13,3,3,1901,1921,0,0
375118,NEW ASPARAGUS,13,16,16,1901,1917,1.35,135
375119,BOILED ONIONS,13,5,5,1901,1920,,
375126,Cream cheese,12,166,180,1884,1939,0,30
375145,"Spring Lamb, Mint Sauce",23,13,13,1882,1918,0.3,0.9
375147,Yorkshire buck,14,56,56,1905,1920,0.25,40
375152,Lamb chops (2),14,16,16,1913,1920,0.5,0.75
375158,Chicken sandwich,16,168,169,1899,1920,0,0.6
375160,Tongue sandwich,15,151,153,1899,1920,0.05,0.6
375161,Ham sandwich,12,159,161,1899,1920,0,0.5
375170,Table apples,12,42,42,1913,1920,0.1,0.25
375173,Chicken salad with mayonnaise,29,19,19,1914,1920,0.5,1.4
375177,Camembert cheese,16,182,190,1897,1928,0.1,0.45
375211,Broiled Spring chicken,22,6,6,1907,1920,0.75,2.25
375218,Fried country sausages,22,28,29,1913,1920,0,0.6
375219,Broiled ham or bacon,20,39,39,1913,1920,0.25,45
375232,Sirloin steak with onions,25,78,78,1912,1920,0.1,2.2
375233,Sirloin steak with smothered onions,35,26,27,1913,1920,0.1,2.25
375234,Double sirloin,14,27,28,1913,1920,0.2,3.5
375237,Porterhouse steak,17,80,84,1912,1920,0.5,4.5
375319,Cream of asparagus soup,23,4,4,1901,1981,0.1,60
375333,"Corned beef hash browned, poached egg",37,9,9,1914,1920,0.4,0.75
375351,French pastry ,14,5,5,1914,1920,0.1,0.2
375372,Figs in Syrup,13,10,10,1913,1957,0.25,0.35
375374,Extracted Honey,15,3,3,1915,1919,0.25,0.25
375375,Sliced Bananas with Cream,25,159,173,1900,1957,0,20
375429,"Iced coffee or tea, per glass",29,6,6,1913,1920,0.1,10
375436,Chicken livers en brochette,27,52,53,1900,1920,0.45,0.75
375440,Porterhouse Steak with mushrooms,32,10,13,1914,1920,2,7
375448,Horse's Neck,12,16,16,1914,1920,0,0.35
375521,Orange Sherbet,14,18,18,1865,1977,0,1.95
375526,VEGETABLES,10,5,5,1913,1920,,
375580,"Rice pudding, vanilla sauce",27,5,5,1913,1920,0.1,0.2
375618,Amandes Salees,14,35,35,1901,1937,0.2,0.2
375637,Cream of Tomato,15,14,15,1914,1964,0.15,0.9
375639,Filet of Sole,13,13,13,1912,1919,0.4,1
375643,Prime Ribs of Beef,18,13,13,1899,1965,0,1
375646,Oyster Bay Asparagus,20,149,173,1900,1919,0.2,40
375648,Vanilla Ice Cream,17,432,518,1854,1989,0,30
375649,Mixed Nuts,10,15,15,1901,1920,,
375650,Malaga Grapes,13,137,192,1887,1954,0.15,40
375651,Pall Mall cigarettes,20,11,12,1912,1920,0.1,0.3
375666,Murad cigarettes,16,4,4,1913,1920,0.1,0.2
375671,AMANDES,7,11,11,1912,1919,,
375679,GATEAUX,7,4,4,1913,1919,,
375692,Assorted Fancy Cakes,20,27,27,1910,1919,0.2,0.3
375728,Combination Salad,17,204,219,1905,1979,0,1.5
375729,Heart of lettuce,16,15,15,1913,1920,0.3,0.6
375732,Mexican Salad,13,12,12,1914,1937,0.3,0.5
375733,Mayonnaise Dressing,19,41,43,1913,1989,0.05,0.2
375751,bowl of milk with crackers,26,6,6,1914,1920,0.25,0.35
375753,HUITRES DE CAPE COD,19,3,3,1914,1919,,
375765,PETITS POIS A LA FRANCAISE,26,4,4,1915,1972,,
375781,Lamb chops ,11,2,2,1915,1920,0.5,1
375795,POMMES DE TERRE PERSILLADE,26,3,3,1914,1919,,
375829,Sole frite,10,3,3,1914,1964,0,0
375830,Peche,5,2,2,1912,1920,0,0.35
375918,Caramel Custard,15,71,80,1912,1969,0.1,0.85
375919,Tortoni Ice Cream,17,2,2,1906,1920,0.2,0.35
375925,Celery mayonnaise,17,4,4,1889,1920,0.3,0.5
375929,Camembert Cheese,16,191,204,1893,1985,0,0.95
375931,French coffee,13,39,39,1905,1920,0.1,0.25
375932,Iced Coffee,11,226,266,1912,1989,0.05,25
375933,Iced Tea,8,258,303,1900,1989,0,25
375934,Coffee with cream,17,45,45,1900,1933,0.1,0.45
375935,Green Tea,9,16,16,1856,1948,0.1,0.8
375967,Fried Oysters,13,198,217,1901,2928,0.2,3.25
375973,Scrambled Eggs (2),18,11,13,1912,1948,0.15,0.45
375974,"Omelet, Plain",13,22,23,1900,1919,0.2,0.5
375979,FRICASSEE OF CHICKEN WITH RICE,30,2,2,1914,1919,0.45,0.75
375981,Chicken with mayonnaise,23,4,4,1913,1920,0.5,1.4
375982,Chicken Salad,13,400,431,1884,1967,0,30
375983,"Lettuce Salad, French Dressing",30,6,6,1914,1955,0.15,0.35
375992,Grape Fruit (Half),18,19,22,1915,1919,0.1,0.25
375994,Imported Marmalade,18,37,38,1912,1919,0.05,0.25
375996,"Breast of Chicken Stuffed, Deviled Sauce",40,4,4,1914,1920,,
375998,"English Breakfast Tea, Pot",26,14,18,1913,1919,0.05,0.25
375999,"Young Hyson Tea, Pot",20,11,15,1913,1919,0.05,0.15
376001,"Cocoa, Pot",10,16,20,1915,1919,0.1,0.15
376002,MINERAL WATERS,14,13,15,1913,1919,,
376003,GINGER ALE,10,9,11,1900,1919,,
376005,"Ginger Ale, C&C",15,4,4,1913,1920,0.2,0.35
376015,Riz Pilaff,10,3,3,1914,1969,,
376017,Sage Dressing,13,3,3,1916,1919,,
376053,Cantaloupe (half),17,5,5,1914,1919,0.15,0.4
376054,Cape Cod,8,10,10,1914,1919,0,0.4
376055,Lobster or Crab Meat Cocktail,29,2,2,1915,1919,0.35,0.75
376056,Clam Cocktail,13,105,111,1912,1958,0.05,25
376057,Little Neck,11,10,10,1912,1919,0,0.35
376058,Lobster cocktail,16,211,214,1912,1964,0,1
376066,Clam Stew,9,89,92,1913,1979,0,20
376072,"Clam Broth, cup",15,6,6,1913,1919,0.15,0.25
376073,Stuffed Olives,14,174,178,1900,2928,0,0.4
376076,Beef Tea,8,4,5,1906,1919,0.05,0.15
376080,Crab Meat au Gratin,19,12,13,1913,1985,0.5,4.5
376082,Welsh Rarebits,14,3,3,1912,1919,0.25,0.45
376083,Long Island Rarebit,19,25,25,1913,1939,0.3,0.75
376095,"Porterhouse Steak, Single",25,28,29,1913,1919,0.6,1.25
376106,Chicken Patties,15,31,31,1913,1919,0.15,0.7
376129,Caf_,4,61,63,1882,1997,0,0
376134,"Fried Codfish, Tomato Sauce",27,9,10,1913,1919,0.15,0.35
376136,Roast Spring Chicken,20,8,8,1896,1965,0.65,2
376137,"Roast Loin of Pork, Apple Sauce",31,13,13,1913,1919,0.2,0.5
376160,Stewed Celery in Cream,22,2,2,1912,1919,0.2,0.2
376169,Creme de Menthe Punch,21,3,3,1899,1919,,
376171,Nesselrode Ice Cream,20,4,4,1908,1959,,
376177,Cream of Celery ,16,4,4,1912,1919,0.1,0.3
376178,Chicken Broth with Rice,23,27,27,1913,1959,0,0.9
376182,"Sea Bass Saute, Meuniere",24,22,22,1912,1919,0.25,0.75
376186,Fried Shrimp with Bacon,23,2,2,1914,1919,0.35,0.4
376188,"Broiled Live Lobster, Butter Sauce",34,13,14,1914,1919,0.5,1.25
376189,"Fried Filet of Sole, Sauce Tartare",34,12,14,1913,1958,0.35,5.6
376204,Chicken Okra Soup,17,79,82,1913,1969,0.1,1.35
376205,Essence of Tomato,17,6,6,1914,1926,0.35,0.4
376209,Chicken Consomme,16,61,65,1912,1949,0.15,0.5
376212,Chicken Patties (2),19,3,3,1913,1919,0.6,0.75
376213,Ham and Beans,13,15,16,1901,1919,0,0.3
376215,Lobster [Salad],15,2,2,1913,1919,0.7,0.75
376217,Lemon Pie,9,28,32,1880,1967,0.05,5
376218,Chicken  [Salad],16,2,2,1913,1919,0.6,0.65
376220,Crab Meat  [Salad],18,2,2,1913,1919,0.5,0.65
376225,"Potatoes, Parisienne",20,20,20,1900,1924,0.2,0.4
376240,Ribs of Prime Beef,18,5,5,1887,1919,0.45,1.1
376241,Canape of caviar,16,14,15,1912,1919,0,1
376242,Cream of Celery,15,24,25,1912,1919,0.05,0.5
376245,Side Dish of Baked Beans,24,16,16,1913,1919,0.05,5
376248,Corn Fritters,13,139,142,1906,2928,0.1,30
376251,Boiled White Onions in Cream,28,2,2,1914,1919,0.05,0.1
376252,Soft shell crabs,16,8,8,1900,1919,0.5,0.6
376260,Green corn,10,25,26,1899,1919,0.15,0.75
376263,Fresh Plum Tartlet,18,2,2,1914,1919,0.15,0.2
376264,Rumsteak,8,3,3,1906,1920,0,1.5
376269,Eperlans frits,14,4,4,1886,1920,0,0.45
376277,New String Beans,16,284,382,1892,1939,0.05,60
376282,Fresh Crushed Peach Ice Cream,29,2,2,1913,1919,0.45,0.45
376294,Lobster Salad,13,335,368,1865,1979,0.25,60
376296,Brandied peach,14,28,28,1913,1919,0,0.4
376302,Clysmic water,13,12,12,1913,1920,0,0.4
376304,Omelette au Confiture,21,12,12,1913,1919,0,0.8
376341,Tomato soup,11,118,118,1882,1919,0,0.5
376365,Mushrooms,9,48,48,1885,1987,0.1,15
376370,Sliced chicken,14,39,39,1913,1919,0.1,60
376372,Vermont Honey Strained,22,2,2,1912,1919,0.1,0.1
376377,Sardine sandwich,16,113,113,1905,1919,0,0.6
376384,Home-made Crullers,18,5,5,1914,1919,0.05,0.05
376394,"Potatoes, Mashed",16,13,13,1900,1920,0.1,0.5
376397,"Potatoes, Boiled",16,14,14,1912,1919,0.1,0.5
376400,"Potatoes, French Fried",22,16,16,1912,1927,0.1,0.35
376403,Buttered beets,14,24,24,1912,1919,0.05,0.3
376404,"Potatoes, Lyonnaise",19,47,47,1912,1919,0.1,0.25
376406,"Potatoes, Hashed Browned",24,14,14,1913,1919,0.1,0.25
376408,"Potatoes, Stewed in Cream",25,12,12,1900,1919,0.1,0.2
376409,Iced coffee with cream,22,19,19,1913,1919,0,0.3
376410,"Potatoes, Julienne",18,64,64,1893,1933,0.1,0.35
376412,"Potatoes, Saratoga Chips",24,4,4,1912,1919,0.1,0.2
376414,"Potatoes, Au Gratin",19,10,10,1912,1919,0.15,0.25
376416,"Potatoes, Fried Sweet",21,2,2,1912,1919,0.15,0.2
376417,Meringue glace,14,61,63,1905,1919,0,0.6
376430,Grapefruit salad,16,32,32,1914,1919,0,0.75
376444,Crab Meat Salad,15,132,140,1912,1959,0.3,2.25
376451,Raisin or Plain Cake,20,7,7,1912,1939,0.05,0.15
376452,Buckwheat Cakes with Maple Syrup,32,24,24,1913,1937,0.1,0.25
376456,Lettuce with Boiled Egg,23,3,3,1914,1919,0.3,0.4
376464,"Boiled Eggs, Two",16,8,8,1913,1919,0.15,0.25
376465,"Fried Eggs, Two",15,8,8,1914,1919,0.15,0.25
376468,"Poached Eggs on Toast, Two",26,4,4,1914,1919,0.25,0.3
376470,Ham Omelette,12,95,95,1900,1986,0,25
376471,Spanish Omelette,16,129,156,1901,1987,0,30
376473,Hearts of Lettuce Salad,23,71,72,1912,1985,0,1
376474,Ham and Eggs,12,159,195,1900,1969,0,35
376475,Bacon and Eggs,14,153,178,1912,1969,0,55
376476,"Poached Eggs, Two",17,3,3,1913,1919,0.15,0.25
376477,"Scrambled Eggs, Two",19,9,9,1913,1919,0.15,0.3
376480,Frizzled Beef and Scrambled Eggs,32,2,2,1913,1919,0.3,0.4
376482,Clam Broth,10,216,237,1900,1975,0,45
376505,cheese sandwich,15,16,16,1901,1967,0.05,0.5
376506,tongue sandwich,15,18,19,1901,1919,0.05,0.5
376507,lettuce sandwich,16,3,4,1913,1919,0.05,0.5
376510,chicken salad,13,26,26,1912,1933,0.3,1.75
376511,jelly,5,3,3,1900,1919,0.3,0.3
376512,marmalade,9,6,6,1913,1919,0.05,0.3
376513,Fruit Salad,11,138,142,1912,1959,0,2.75
376514,Port du salut cheese,20,6,6,1913,1919,0,0.4
376515,Liederkranz cheese,18,66,79,1914,1919,0.15,0.4
376519,Combination English Mutton Chop,31,3,3,1914,1919,0.75,0.75
376523,Corned Beef Sandwich,20,115,119,1894,1985,0.05,1
376534,Stewed in Cream Potatoes,24,5,5,1913,1919,0.05,0.2
376535,Perrier Splits,14,2,2,1914,1920,0.15,0.5
376537,"Pork Chops Breaded, Tomato Sauce",32,7,7,1913,1919,0.3,0.6
376543,Hot Roast Beef Sandwich,23,108,117,1901,1967,0.1,1.25
376544,Rhubarb Pie,11,66,67,1854,1959,0.05,25
376566,Spinach with Egg,16,153,159,1901,2928,0.1,25
376580,Manhattan Club Sandwich,23,4,4,1912,1919,0.25,0.4
376587,"Sirloin steak, with onions",26,4,4,1913,1920,0.7,2.2
376589,"Sirloin steak, with mushrooms",29,4,4,1913,1920,0.8,2.5
376594,"Tenderloin steak, with mushrooms",32,3,3,1913,1920,1.25,3
376602,Iced Tea or Coffee,18,17,20,1912,1959,0.05,10
376607,Cold Roast Beef,15,77,78,1864,1959,0.05,5
376608,Cold Sliced Ham,15,3,3,1916,1933,0.9,0.9
376612,Plain Spinach,13,9,9,1916,1933,0.25,0.4
376613,Beets ,6,3,4,1883,1933,0.4,0.4
376614,Celery with Marrow,18,9,9,1912,1933,0.4,0.6
376618,Macaroni au Gratin,18,164,170,1893,2928,0.1,30
376639,Shredded Wheat with Cream,25,54,55,1913,1919,0.1,0.35
376646,"Milk Crackers, Half Cream and Milk",34,2,2,1912,1919,0.15,0.3
376651,Dry or Buttered Toast,21,18,19,1913,1939,0.05,0.15
376652,Old-Fashioned Crullers,22,4,4,1914,1919,0.05,0.1
376701,La Corona Perfectos,19,7,8,1914,1920,0.25,6.75
376710,Potatoes Hashed in Cream ,25,5,5,1913,1960,0.1,0.8
376727,Broiled Bluefish,16,36,41,1894,1919,0.25,0.8
376728,Broiled Sea Bass Drawn Butter,29,4,4,1916,1919,0.25,0.4
376730,Veal Stew,9,2,2,1913,1919,0.1,0.4
376735,Pound Cake,10,125,128,1892,1969,0.05,5
376743,ALMONDS,7,23,23,1899,1919,,
376744,RIPE OLIVES,11,8,8,1912,1919,0.3,0.3
376755,DEMI TASSE,10,22,22,1908,1948,,
376757,ASSORTED CHEESE,15,7,7,1914,1945,,
376798,Pickled Peach,13,11,11,1915,1919,0.25,0.3
376814,MIGNARDISES,11,6,6,1914,1964,,
376844,Condax Cigarettes,17,9,9,1912,1919,0.25,0.25
376845,"Bermuda Potatoes, Persillade",28,2,2,1913,1919,,
376888,Potatoes en Croquettes,22,9,9,1912,1919,,
376895,"Asperges vertes, Hollandaise",28,2,2,1913,1919,,
376899,Combination Scallops and Oyster Fry,35,3,3,1916,1919,0.4,0.65
376916,Wine,4,12,12,1900,1987,1.25,4.95
376920,CELERIS,7,2,2,1915,1919,,
376926,MADELEINES,10,2,2,1913,1919,,
376927,LADY FINGERS,12,9,9,1901,1920,0.1,0.1
376929,WHITE ROCK WATER,16,3,3,1915,1916,,
376935,MACAROONS,9,11,11,1901,1920,0.1,0.1
376940,PLOMBIERE OF CHESTNUTS,22,4,4,1915,1919,,
376941,FATIMA CIGARETTES,17,4,4,1915,1919,0.15,0.15
376950,Cherry Stone Clams,18,129,202,1912,1976,0.2,40
376976,Buffet russe,12,10,11,1912,1919,,
376978,Toasted Corn Flakes with Milk,29,4,4,1913,1919,0.1,0.2
376993,Cinnamon Custard Pie,20,21,21,1912,1919,0.15,0.25
377016,Salade d'Anchois,16,20,20,1888,1919,0,0.65
377020,"Chicken Okra, Creole",20,6,6,1914,1919,0.4,0.4
377034,radishes,8,30,30,1888,1919,0.15,0.25
377036,assorted fruit,14,4,4,1913,1919,0.5,0.5
377037,assorted cake,13,3,3,1900,1919,,
377045,Little Neck Clam Stew,21,29,30,1900,1919,0.2,0.45
377048,Saddle Rocks Cocktail,21,2,2,1916,1919,0.35,0.45
377054,Browned Corned Beef Hash,24,4,4,1914,1919,0.15,0.35
377062,Fried Scallops with Bacon,25,16,19,1912,1919,0.3,0.95
377065,Single Soft Shell Crab,22,3,3,1916,1919,0.25,0.4
377087,Peaches with cream,18,11,11,1914,1919,0.15,0.35
377096,Boiled eggs (2),15,8,9,1913,1919,0.2,0.35
377098,Shirred eggs,12,56,56,1894,1941,0.2,0.5
377122,Caviar Sandwich,15,68,71,1900,1958,0.25,4
377123,Fresh Mushrooms on toast,24,2,2,1914,1919,0.8,1.25
377153,Bouillon in Cup,15,6,6,1912,1919,0.2,0.25
377164,Cream of Wheat with Cream,25,12,12,1914,1939,0.15,0.4
377172,Broiled Live Lobster,20,45,52,1894,1919,0.6,2.25
377199,Grilled Potatoes,16,14,14,1912,1933,0.15,0.4
377204,Salted nuts,11,13,13,1912,1919,0.25,0.3
377209,Petite fours,12,2,2,1913,1919,,
377210,Mineral water,13,6,6,1912,1977,0,0
377219,Roast Ribs of Prime Beef au Jus,31,6,6,1914,1919,0.5,0.9
377220,Boiled New Potatoes,19,135,228,1892,1989,0.05,20
377224,Neufchatel Cheese,17,84,92,1900,1920,0.1,0.35
377227,Cold Boiled Ham with Potato Salad,33,20,21,1912,1919,0.2,0.7
377236,"Broiled Spring Chicken, Whole",29,7,7,1914,1919,1.25,1.75
377257,Broiled Squab Chicken,21,17,17,1907,1919,0.35,1.6
377278,Potatoes Stewed in cream,24,6,6,1912,1919,0.15,0.4
377283,Cauliflower Au Gratin,21,3,3,1914,1919,0.1,0.4
377288,Corn on cob,11,6,6,1914,1919,0.1,0.2
377295,Chicken Noodles,15,4,4,1914,1919,0.35,0.45
377318,Carrots and Peas,16,16,16,1913,1919,0.05,0.35
377319,Baked Cauliflower,17,34,42,1914,1919,0.3,0.6
377331,Vegetable soup,14,33,33,1895,1987,0.1,2.3
377336,Soup with meat order,20,3,3,1913,1919,0.05,0.2
377339,Green turtle soup,17,43,43,1901,1919,0.25,1
377341,"Steamed finnan haddie, butter sauce",35,3,3,1914,1919,0.4,0.6
377346,Fried scallops,14,23,24,1913,1919,0.2,0.9
377351,Cucumber Salad,14,296,344,1893,1969,0.1,1.55
377352,Fried codfish with tomato sauce,31,2,2,1914,1919,0.25,0.45
377386,Navel corned beef and cabbage,29,3,3,1914,1919,0.2,0.4
377393,"Roast loin of pork, apple sauce",31,5,5,1913,1919,0.3,0.8
377396,Cold corned beef with potato salad,34,11,11,1912,1919,0.4,0.75
377400,Baked apple dumpling,20,4,4,1914,1919,0.1,0.2
377403,Cup custard,11,189,193,1905,1919,0,15
377404,Chocolate pudding,17,7,7,1913,1919,0.05,0.2
377406,Beef Consomme,13,19,20,1914,1969,0.2,0.45
377409,Orange Ice,10,36,36,1913,1963,0.1,1
377421,Cantaloupe ,11,6,6,1913,1919,0,0.35
377429,Pot of English Breakfast tea,28,2,2,1913,1919,0.15,0.2
377442,Strawberry Tartlet,18,10,10,1913,1933,0,0.25
377443,Lemon Custard Pie,17,8,8,1912,1919,0.15,0.25
377451,Lynnhaven Oysters,17,44,44,1912,1933,0.35,0.7
377456,Puree of Split Peas Soup,24,10,10,1915,1933,0.05,0.4
377471,Milk-fed Chicken,16,33,43,1915,1933,2.25,4
377473,Spring Chicken,14,20,22,1901,1933,0.75,2.5
377474,Royal Squab ,12,4,4,1914,1933,1.25,1.5
377476,Corned Beef ,12,6,6,1900,1919,0.15,0.35
377477,Breast of Chicken,17,6,6,1914,1933,1.15,8.25
377479,Buttered New Beets,18,4,4,1913,1933,0.1,0.25
377481,Green Pepper,12,4,4,1913,1938,0.2,0.3
377497,Sliced Peaches with Cream,25,16,17,1912,1920,0.1,0.4
377498,Huckleberries and Cream,23,16,17,1913,1919,0.15,0.25
377503,Fresh Peach Frappe,18,4,4,1914,1919,0.15,0.2
377514,Individual Guava Jelly,22,29,29,1914,1919,0.25,0.3
377516,Potatoes stewed in cream,24,17,18,1900,1919,0.15,0.3
377517,Bread,5,28,32,1900,1987,0.03,0.15
377550,Bluepoints on Half Shell,24,2,2,1916,1919,0.2,0.35
377563,Oysters Fried,13,5,5,1913,1919,0.15,0.5
377564,New York Ice Cream,18,4,4,1916,1919,0.25,0.25
377565,Oysters Fried in Butter,23,6,6,1913,1919,0.4,0.5
377581,Raspberry Sherbet,17,18,18,1914,1977,0.15,1.95
377602,Pan Roast,9,8,8,1912,1919,0.25,0.6
377606,"Potatoes, Fried Sweets",22,2,2,1914,1919,0.15,0.25
377608,Cocoanut Pie,12,70,76,1901,1935,0.05,10
377612,Raisin Cake,11,119,123,1900,1949,0.05,5
377614,"Sirloin steak, plain",20,2,2,1907,1919,0.5,0.5
377615,"Porterhouse steak, plain",24,2,2,1912,1919,1,1.75
377621,Shredded Wheat with milk,24,5,5,1914,1919,0.2,0.3
377625,Force with milk,15,10,10,1913,1919,0.1,0.3
377626,English muffins,15,11,11,1900,1919,0.1,0.15
377627,Grape Nuts with milk,20,3,3,1914,1919,0.2,0.3
377630,"Two eggs, scrambled",19,7,7,1914,1919,0.2,0.35
377634,Golden Buck Rarebit,19,7,7,1914,1939,0.4,0.75
377638,Chili sauce,11,39,40,1912,1919,0.05,10
377639,Omelette with peas,18,5,5,1914,1919,0.4,0.5
377641,Omelette with ham,17,26,26,1900,1919,0.35,0.6
377653,Tomato and Lettuce Sandwich,27,6,6,1916,1949,0,0.4
377656,Vegetable Sandwich,18,4,4,1913,1919,0.05,0.25
377666,Sardine Sandwich on Toast,25,3,3,1912,1919,0.2,0.25
377669,Swiss Cheese Sandwich,21,82,83,1894,1981,0.05,2.75
377672,Irish Stew,10,8,10,1913,1919,0.25,80
377678,Blackberry Jam,14,26,26,1914,1937,0,0.25
377688,Lucines de Little Neck,22,9,9,1913,1919,0,30
377689,Calf's Liver with Bacon,23,10,10,1913,1958,0.25,1.35
377690,Lucines de Cherrystone,22,8,8,1914,1919,0,0.4
377692,Huitres de Blue Point,21,10,10,1914,1919,0,0.35
377693,Strained Gumbo,14,13,13,1914,1969,0.25,1.35
377711,Chicken omelette,16,3,3,1913,1919,0.3,0.5
377738,Combination Cold Cuts,21,6,6,1913,1919,0.25,1.25
377739,Roast Chicken,13,53,63,1862,1954,0.25,3.5
377744,Ceylon tea,10,25,26,1913,1941,0.05,0.35
377745,Oolong tea,10,34,35,1881,1919,0.1,0.35
377746,English Breakfast tea,21,25,26,1881,1987,0.05,6.95
377747,Young Hyson tea,15,8,8,1914,1941,0.05,0.35
377751,Orange Pekoe tea,16,14,17,1913,1987,0.1,6.95
377765,Cherrystone Clams ,18,3,3,1914,1959,0.25,0.5
377766,Jelly Roll,10,7,7,1854,1919,0.1,0.25
377771,Chocolate Cake,14,9,9,1913,1987,0.05,0.9
377773,Cocoanut Cake,13,2,2,1898,1919,0.15,0.15
377774,Stuffed Celery,14,64,70,1913,1958,0,1.75
377775,Mayonnaise de Volaille,22,9,9,1900,1919,0,1.35
377780,"Ginger Ale, per Bottle",22,4,4,1916,1919,0.1,0.15
377783,"Iced coffee, glass",18,6,7,1915,1920,0.1,0.15
377784,Shad Roe,8,8,9,1907,1919,0.25,1.1
377785,"Iced tea, glass",15,7,7,1915,1920,0.1,0.15
377787,Ribs of Beef,12,31,38,1907,1919,0.35,90
377792,Tomato Soup with rice,21,6,7,1898,1919,0.2,0.4
377804,Crab Flake Salad,16,23,28,1905,1958,0.5,4.5
377811,Mayonnaise of Chicken,21,9,9,1913,1919,0.75,1.35
377819,Boiled onions,13,52,53,1898,1919,0.1,25
377823,Stewed corn,11,109,112,1912,1919,0.05,15
377835,Soft Shell Crabs (2),20,2,2,1916,1919,0.6,0.9
377836,Saratoga potatoes,17,34,34,1895,1939,0.15,0.25
377844,French Sardines ,16,5,5,1915,1919,0.4,0.75
377871,Vermouth cocktail,17,2,2,1914,1920,0.2,0.25
377879,"Tenderloin, small",17,2,2,1914,1919,0.75,2
377883,Clam Broth ,11,6,6,1915,1919,0.25,0.4
377891,Cream cheese ,13,9,9,1913,1920,0.15,0.3
377924,Broiled Shad Roe with bacon,27,4,4,1915,1919,0.5,1.25
377934,ICE CREAM,9,26,26,1885,1919,0.1,0.1
377936,CAKE,4,15,15,1900,1919,,
377942,Strawberry Short Cake,21,70,73,1901,1986,0,10
377947,Half Broiled Spring Chicken,27,14,14,1913,1957,0.45,45
377950,salted almonds,14,12,12,1913,1919,0,0.45
377967,Onion soup au gratin,20,25,25,1914,1954,0.25,0.6
377974,Extra Cut,9,13,14,1913,1919,0.35,1.9
377977,Fried,5,11,20,1912,1919,0.2,0.55
377980,Assorted French Pastry,22,41,41,1913,1973,0,0.5
377982,Mixed Ice Cream,15,184,190,1912,2928,0.15,30
377983,Caf_ Parfait,12,41,49,1912,1919,0.3,40
377985,Coffee Demi-Tasse,17,4,4,1913,1919,0.05,0.15
377988,Canape Danoise,14,5,5,1914,1919,0.4,0.4
377990,Potato Croquette,16,13,13,1908,1927,0.2,0.3
378002,Veal chops breaded,18,5,5,1914,1919,0.25,0.45
378003,"Veal chops breaded, tomato sauce",32,3,3,1915,1919,0.55,0.6
378017,egg sandwich,12,4,4,1913,1919,0.1,0.3
378023,Fresh Mushrooms,15,18,18,1893,1926,0.5,1.4
378028,grape fruit,11,15,16,1914,1919,0.1,0.5
